,node_a,node_b,dist,audi
706,14055.0,37885.0,0.0,3.0
707,5254.0,11791.0,0.0,2.0
708,6957.0,14285.0,0.0,2.0
709,6419.0,7285.0,0.0,2.0
710,29582.0,38298.0,0.0,3.0
711,4533.0,24370.0,0.0,2.0
712,2426.0,15883.0,0.0,2.0
713,4462.0,11855.0,0.0,2.0
714,5345.0,13450.0,0.0,2.0
715,2297.0,20295.0,0.0,2.0
716,4310.0,6421.0,0.0,2.0
717,9622.0,38305.0,0.0,3.0
718,6874.0,11296.0,0.0,2.0
719,9433.0,14523.0,0.0,2.0
720,12063.0,38306.0,0.0,4.0
721,16649.0,38307.0,0.0,3.0
722,16647.0,38309.0,0.0,5.0
723,26138.0,38239.0,0.0,4.0
724,939.0,9788.0,0.0,2.0
725,8841.0,30155.0,0.0,2.0
726,30133.0,38254.0,0.0,3.0
727,10136.0,24686.0,0.0,2.0
728,15397.0,28682.0,0.0,2.0
729,26070.0,38275.0,0.0,4.0
730,20397.0,28443.0,0.0,2.0
731,12071.0,29062.0,0.0,2.0
732,1209.0,13653.0,0.0,2.0
733,1811.0,2818.0,0.0,2.0
734,16186.0,38272.0,0.0,3.0
735,5456.0,25455.0,0.0,2.0
736,557.0,21696.0,0.0,2.0
737,4692.0,18692.0,0.0,2.0
738,6748.0,19900.0,0.0,2.0
739,465.0,15553.0,0.0,2.0
740,5233.0,13031.0,0.0,2.0
741,7214.0,14632.0,0.0,2.0
742,11340.0,19374.0,0.0,2.0
743,29803.0,38153.0,0.0,3.0
744,20388.0,29885.0,0.0,2.0
745,9180.0,13599.0,0.0,2.0
746,27498.0,38334.0,0.0,3.0
747,14214.0,20746.0,0.0,2.0
748,14794.0,20208.0,0.0,2.0
749,15347.0,33490.0,0.0,2.0
750,16029.0,30316.0,0.0,2.0
751,394.0,3116.0,0.0,2.0
752,2833.0,9283.0,0.0,2.0
753,12932.0,38340.0,0.0,3.0
754,2520.0,4230.0,0.0,2.0
755,12901.0,38343.0,0.0,3.0
756,4775.0,6491.0,0.0,2.0
757,30584.0,38345.0,0.0,3.0
758,8702.0,23600.0,0.0,2.0
759,11375.0,17093.0,0.0,2.0
760,2130.0,7912.0,0.0,2.0
761,1395.0,11063.0,0.0,2.0
762,1927.0,9655.0,0.0,2.0
763,5751.0,8184.0,0.0,2.0
764,7940.0,14719.0,0.0,2.0
765,12858.0,38352.0,0.0,3.0
766,10641.0,38351.0,0.0,3.0
767,14656.0,38355.0,0.0,4.0
768,17326.0,38350.0,0.0,3.0
769,22742.0,38354.0,0.0,4.0
770,272.0,20383.0,0.0,2.0
771,3569.0,13879.0,0.0,2.0
772,4004.0,32777.0,0.0,2.0
773,6988.0,17257.0,0.0,2.0
774,8650.0,15426.0,0.0,2.0
775,9123.0,29832.0,0.0,2.0
776,10444.0,31208.0,0.0,2.0
777,8219.0,37798.0,0.0,3.0
778,5759.0,6177.0,0.0,2.0
779,21081.0,38367.0,0.0,3.0
780,8584.0,38366.0,0.0,4.0
781,10125.0,38369.0,0.0,5.0
782,15007.0,38370.0,0.0,6.0
783,15046.0,38371.0,0.0,7.0
784,15486.0,38372.0,0.0,8.0
785,31431.0,38373.0,0.0,9.0
786,1106.0,2162.0,0.0,2.0
787,5275.0,22050.0,0.0,2.0
788,17197.0,38349.0,0.0,3.0
789,10598.0,33310.0,0.0,2.0
790,1437.0,14267.0,0.0,2.0
791,3198.0,18810.0,0.0,2.0
792,4919.0,17949.0,0.0,2.0
793,18976.0,38379.0,0.0,3.0
794,21479.0,38381.0,0.0,3.0
795,5712.0,17952.0,0.0,2.0
796,3725.0,12999.0,0.0,2.0
797,15254.0,38385.0,0.0,3.0
798,31338.0,38386.0,0.0,4.0
799,30139.0,38199.0,0.0,3.0
800,23304.0,31781.0,0.0,2.0
801,17512.0,20544.0,0.0,2.0
802,404.0,11580.0,0.0,2.0
803,1192.0,17633.0,0.0,2.0
804,30731.0,38299.0,0.0,4.0
805,233.0,1306.0,0.0,2.0
806,14653.0,38394.0,0.0,3.0
807,19863.0,37647.0,0.0,3.0
808,28901.0,38347.0,0.0,3.0
809,20582.0,38297.0,0.0,3.0
810,33643.0,38363.0,0.0,3.0
811,16697.0,20276.0,0.0,2.0
812,26396.0,38400.0,0.0,3.0
813,20442.0,34254.0,0.0,2.0
814,7094.0,15385.0,0.0,2.0
815,30484.0,38252.0,0.0,3.0
816,443.0,1347.0,0.0,2.0
817,5505.0,38405.0,0.0,3.0
818,2054.0,10050.0,0.0,2.0
819,2705.0,25911.0,0.0,2.0
820,3885.0,15630.0,0.0,2.0
821,7627.0,38406.0,0.0,4.0
822,14925.0,38410.0,0.0,5.0
823,12530.0,38407.0,0.0,3.0
824,18934.0,38412.0,0.0,4.0
825,22973.0,38411.0,0.0,6.0
826,625.0,871.0,0.0,2.0
827,17556.0,38415.0,0.0,3.0
828,2663.0,37787.0,0.0,3.0
829,8191.0,38417.0,0.0,4.0
830,4877.0,6290.0,0.0,2.0
831,27406.0,38419.0,0.0,3.0
832,1766.0,7108.0,0.0,2.0
833,2040.0,21649.0,0.0,2.0
834,17500.0,37847.0,0.0,3.0
835,6389.0,10073.0,0.0,2.0
836,11903.0,22469.0,0.0,2.0
837,14411.0,37732.0,0.0,3.0
838,19821.0,38426.0,0.0,4.0
839,23622.0,38416.0,0.0,4.0
840,20381.0,38427.0,0.0,5.0
841,27674.0,38429.0,0.0,6.0
842,471.0,963.0,0.0,2.0
843,7366.0,38431.0,0.0,3.0
844,6792.0,10335.0,0.0,2.0
845,8061.0,38432.0,0.0,4.0
846,10504.0,38434.0,0.0,5.0
847,29180.0,38428.0,0.0,5.0
848,30463.0,38420.0,0.0,4.0
849,30250.0,38436.0,0.0,6.0
850,31347.0,38437.0,0.0,5.0
851,1673.0,13313.0,0.0,2.0
852,34430.0,38430.0,0.0,7.0
853,640.0,5017.0,0.0,2.0
854,1229.0,2717.0,0.0,2.0
855,1234.0,2052.0,0.0,2.0
856,1285.0,22297.0,0.0,2.0
857,11632.0,38444.0,0.0,3.0
858,7994.0,38443.0,0.0,3.0
859,3187.0,6919.0,0.0,2.0
860,2016.0,11705.0,0.0,2.0
861,3470.0,13525.0,0.0,2.0
862,4917.0,8280.0,0.0,2.0
863,5606.0,19028.0,0.0,2.0
864,6256.0,12753.0,0.0,2.0
865,8178.0,31032.0,0.0,2.0
866,32449.0,38451.0,0.0,3.0
867,8445.0,32212.0,0.0,2.0
868,8832.0,23008.0,0.0,2.0
869,11062.0,37848.0,0.0,3.0
870,11658.0,12132.0,0.0,2.0
871,723.0,3753.0,0.0,2.0
872,1741.0,33169.0,0.0,2.0
873,2443.0,4214.0,0.0,2.0
874,5766.0,38460.0,0.0,3.0
875,5340.0,38462.0,0.0,3.0
876,5768.0,38464.0,0.0,4.0
877,24324.0,38463.0,0.0,4.0
878,9282.0,38465.0,0.0,5.0
879,6788.0,11260.0,0.0,2.0
880,8205.0,9942.0,0.0,2.0
881,10497.0,38467.0,0.0,6.0
882,15859.0,38469.0,0.0,3.0
883,9964.0,16954.0,0.0,2.0
884,16192.0,38470.0,0.0,7.0
885,11066.0,21120.0,0.0,2.0
886,26039.0,38468.0,0.0,3.0
887,28676.0,38450.0,0.0,3.0
888,12757.0,19707.0,0.0,2.0
889,25139.0,38477.0,0.0,3.0
890,20431.0,33415.0,0.0,2.0
891,336.0,2429.0,0.0,2.0
892,17898.0,38480.0,0.0,3.0
893,3723.0,17146.0,0.0,2.0
894,8915.0,21682.0,0.0,2.0
895,11776.0,12417.0,0.0,2.0
896,16979.0,38484.0,0.0,3.0
897,10099.0,13021.0,0.0,2.0
898,14717.0,35154.0,0.0,2.0
899,15981.0,18347.0,0.0,2.0
900,12331.0,23107.0,0.0,2.0
901,643.0,32012.0,0.0,2.0
902,1182.0,4817.0,0.0,2.0
903,3584.0,22994.0,0.0,2.0
904,12626.0,38491.0,0.0,3.0
905,10967.0,24170.0,0.0,2.0
906,22048.0,24865.0,0.0,2.0
907,14239.0,15785.0,0.0,2.0
908,4410.0,13523.0,0.0,2.0
909,6032.0,16802.0,0.0,2.0
910,37189.0,38497.0,0.0,3.0
911,16815.0,38498.0,0.0,3.0
912,30707.0,38500.0,0.0,4.0
913,30665.0,38492.0,0.0,3.0
914,4718.0,23588.0,0.0,2.0
915,25033.0,38160.0,0.0,3.0
916,11612.0,23331.0,0.0,2.0
917,2191.0,25718.0,0.0,2.0
918,19425.0,20246.0,0.0,2.0
919,2677.0,20908.0,0.0,2.0
920,4667.0,19608.0,0.0,2.0
921,3192.0,5719.0,0.0,2.0
922,25724.0,38510.0,0.0,3.0
923,27758.0,38511.0,0.0,4.0
924,31863.0,38408.0,0.0,3.0
925,392.0,11823.0,0.0,2.0
926,2236.0,25197.0,0.0,2.0
927,2321.0,35693.0,0.0,2.0
928,3294.0,6787.0,0.0,2.0
929,3516.0,14879.0,0.0,2.0
930,4848.0,9949.0,0.0,2.0
931,16092.0,38519.0,0.0,3.0
932,6246.0,32727.0,0.0,2.0
933,7971.0,13485.0,0.0,2.0
934,11989.0,12203.0,0.0,2.0
935,12585.0,38523.0,0.0,3.0
936,33085.0,38524.0,0.0,4.0
937,5551.0,14089.0,0.0,2.0
938,2264.0,13946.0,0.0,2.0
939,527.0,1359.0,0.0,2.0
940,10436.0,38528.0,0.0,3.0
941,7073.0,13140.0,0.0,2.0
942,14442.0,38302.0,0.0,3.0
943,22881.0,38531.0,0.0,4.0
944,16890.0,38310.0,0.0,4.0
945,24319.0,38533.0,0.0,5.0
946,26158.0,38358.0,0.0,5.0
947,34820.0,38534.0,0.0,6.0
948,1548.0,2391.0,0.0,2.0
949,5709.0,38537.0,0.0,3.0
950,2546.0,4522.0,0.0,2.0
951,6945.0,38539.0,0.0,3.0
952,4887.0,9863.0,0.0,2.0
953,6284.0,38538.0,0.0,4.0
954,7294.0,38542.0,0.0,5.0
955,7768.0,38540.0,0.0,4.0
956,13175.0,38543.0,0.0,6.0
957,10689.0,38544.0,0.0,5.0
958,13099.0,38541.0,0.0,3.0
959,18907.0,38546.0,0.0,6.0
960,26846.0,38535.0,0.0,6.0
961,5738.0,6317.0,0.0,2.0
962,17129.0,38550.0,0.0,3.0
963,7499.0,25270.0,0.0,2.0
964,8392.0,21935.0,0.0,2.0
965,24202.0,38353.0,0.0,3.0
966,34708.0,38346.0,0.0,4.0
967,30683.0,34992.0,0.0,2.0
968,35056.0,38555.0,0.0,5.0
969,8208.0,10471.0,0.0,2.0
970,15944.0,38558.0,0.0,3.0
971,11419.0,12305.0,0.0,2.0
972,5125.0,37796.0,0.0,3.0
973,25554.0,38561.0,0.0,4.0
974,18993.0,38529.0,0.0,4.0
975,726.0,4212.0,0.0,2.0
976,2282.0,18523.0,0.0,2.0
977,5376.0,38564.0,0.0,3.0
978,14435.0,38566.0,0.0,4.0
979,1823.0,8201.0,0.0,2.0
980,2159.0,4835.0,0.0,2.0
981,6332.0,38569.0,0.0,3.0
982,18961.0,38570.0,0.0,4.0
983,18885.0,38551.0,0.0,4.0
984,19734.0,38572.0,0.0,5.0
985,28497.0,38573.0,0.0,6.0
986,24679.0,38553.0,0.0,3.0
987,7374.0,16382.0,0.0,2.0
988,29150.0,38575.0,0.0,4.0
989,33492.0,38552.0,0.0,3.0
990,32377.0,38574.0,0.0,7.0
991,32619.0,38577.0,0.0,5.0
992,33000.0,38580.0,0.0,6.0
993,518.0,1635.0,0.0,2.0
994,593.0,985.0,0.0,2.0
995,744.0,1288.0,0.0,2.0
996,12340.0,38583.0,0.0,3.0
997,9411.0,38584.0,0.0,3.0
998,29596.0,38582.0,0.0,3.0
999,1657.0,5034.0,0.0,2.0
1000,2880.0,22448.0,0.0,2.0
1001,3126.0,15774.0,0.0,2.0
1002,1472.0,1518.0,0.0,2.0
1003,6134.0,38591.0,0.0,3.0
1004,1721.0,19506.0,0.0,2.0
1005,1855.0,28092.0,0.0,2.0
1006,4440.0,26031.0,0.0,2.0
1007,6703.0,10409.0,0.0,2.0
1008,8906.0,20131.0,0.0,2.0
1009,321.0,11844.0,0.0,2.0
1010,3334.0,8919.0,0.0,2.0
1011,5416.0,28014.0,0.0,2.0
1012,2009.0,13013.0,0.0,2.0
1013,2212.0,7810.0,0.0,2.0
1014,15572.0,38601.0,0.0,3.0
1015,30847.0,38603.0,0.0,4.0
1016,10723.0,32266.0,0.0,2.0
1017,4187.0,27073.0,0.0,2.0
1018,5923.0,6557.0,0.0,2.0
1019,31055.0,38607.0,0.0,3.0
1020,19825.0,33535.0,0.0,2.0
1021,11099.0,25803.0,0.0,2.0
1022,12020.0,14965.0,0.0,2.0
1023,20602.0,38611.0,0.0,3.0
1024,21876.0,38520.0,0.0,4.0
1025,19077.0,38488.0,0.0,3.0
1026,22286.0,38614.0,0.0,4.0
1027,30687.0,38612.0,0.0,4.0
1028,32755.0,38613.0,0.0,5.0
1029,18199.0,37690.0,0.0,3.0
1030,6566.0,17573.0,0.0,2.0
1031,9127.0,14607.0,0.0,2.0
1032,11727.0,18882.0,0.0,2.0
1033,24560.0,38620.0,0.0,3.0
1034,29532.0,38619.0,0.0,3.0
1035,24245.0,38618.0,0.0,4.0
1036,26393.0,38621.0,0.0,3.0
1037,19021.0,21407.0,0.0,2.0
1038,1772.0,10539.0,0.0,2.0
1039,7304.0,11509.0,0.0,2.0
1040,17800.0,38627.0,0.0,3.0
1041,19697.0,38628.0,0.0,3.0
1042,28706.0,38610.0,0.0,3.0
1043,27288.0,34542.0,0.0,2.0
1044,7044.0,14116.0,0.0,2.0
1045,9594.0,31780.0,0.0,2.0
1046,31566.0,38530.0,0.0,3.0
1047,30980.0,38633.0,0.0,3.0
1048,15610.0,28594.0,0.0,2.0
1049,16729.0,31387.0,0.0,2.0
1050,24116.0,38563.0,0.0,5.0
1051,20171.0,33345.0,0.0,2.0
1052,22668.0,23607.0,0.0,2.0
1053,6367.0,22529.0,0.0,2.0
1054,35520.0,38617.0,0.0,6.0
1055,4927.0,12062.0,0.0,2.0
1056,8091.0,15078.0,0.0,2.0
1057,436.0,7376.0,0.0,2.0
1058,1108.0,8140.0,0.0,2.0
1059,4356.0,10929.0,0.0,2.0
1060,4503.0,4680.0,0.0,2.0
1061,12091.0,38649.0,0.0,3.0
1062,4685.0,11288.0,0.0,2.0
1063,5495.0,17846.0,0.0,2.0
1064,9432.0,38646.0,0.0,3.0
1065,8202.0,23339.0,0.0,2.0
1066,14471.0,14869.0,0.0,2.0
1067,17234.0,27760.0,0.0,2.0
1068,7599.0,19978.0,0.0,2.0
1069,13429.0,29957.0,0.0,2.0
1070,29601.0,38641.0,0.0,3.0
1071,13602.0,26383.0,0.0,2.0
1072,17309.0,25106.0,0.0,2.0
1073,3669.0,33276.0,0.0,2.0
1074,4712.0,5033.0,0.0,2.0
1075,5565.0,38663.0,0.0,3.0
1076,13982.0,38664.0,0.0,4.0
1077,27919.0,29400.0,0.0,2.0
1078,34960.0,38666.0,0.0,3.0
1079,6576.0,26870.0,0.0,2.0
1080,14900.0,24586.0,0.0,2.0
1081,33079.0,34069.0,0.0,2.0
1082,24543.0,38395.0,0.0,4.0
1083,28164.0,38472.0,0.0,3.0
1084,20945.0,38452.0,0.0,3.0
1085,31363.0,38673.0,0.0,4.0
1086,26672.0,38474.0,0.0,3.0
1087,21239.0,24863.0,0.0,2.0
1088,21671.0,38626.0,0.0,3.0
1089,32315.0,38677.0,0.0,4.0
1090,24399.0,25683.0,0.0,2.0
1091,616.0,25397.0,0.0,2.0
1092,1177.0,7918.0,0.0,2.0
1093,1739.0,26897.0,0.0,2.0
1094,2134.0,15224.0,0.0,2.0
1095,2898.0,30168.0,0.0,2.0
1096,3755.0,9687.0,0.0,2.0
1097,4962.0,18637.0,0.0,2.0
1098,12916.0,38685.0,0.0,3.0
1099,15612.0,38687.0,0.0,4.0
1100,15319.0,18216.0,0.0,2.0
1101,28186.0,31718.0,0.0,2.0
1102,2856.0,8472.0,0.0,2.0
1103,5757.0,19626.0,0.0,2.0
1104,11064.0,38691.0,0.0,3.0
1105,20358.0,38693.0,0.0,4.0
1106,16977.0,21118.0,0.0,2.0
1107,29221.0,38692.0,0.0,3.0
1108,28986.0,38694.0,0.0,5.0
1109,34684.0,38695.0,0.0,3.0
1110,21591.0,23757.0,0.0,2.0
1111,1254.0,32865.0,0.0,2.0
1112,3279.0,16383.0,0.0,2.0
1113,6741.0,37740.0,0.0,3.0
1114,11070.0,38702.0,0.0,4.0
1115,17417.0,38703.0,0.0,5.0
1116,16126.0,30682.0,0.0,2.0
1117,34879.0,38701.0,0.0,3.0
1118,25880.0,38704.0,0.0,6.0
1119,931.0,5079.0,0.0,2.0
1120,1735.0,15821.0,0.0,2.0
1121,5777.0,38708.0,0.0,3.0
1122,5809.0,38710.0,0.0,4.0
1123,32614.0,38711.0,0.0,5.0
1124,28999.0,38476.0,0.0,4.0
1125,5312.0,35371.0,0.0,2.0
1126,5724.0,10590.0,0.0,2.0
1127,6530.0,38588.0,0.0,3.0
1128,8954.0,37828.0,0.0,3.0
1129,7187.0,38716.0,0.0,4.0
1130,12629.0,38718.0,0.0,5.0
1131,707.0,2611.0,0.0,2.0
1132,715.0,5205.0,0.0,2.0
1133,3405.0,38720.0,0.0,3.0
1134,5907.0,38722.0,0.0,4.0
1135,8660.0,38721.0,0.0,3.0
1136,14426.0,38723.0,0.0,5.0
1137,26374.0,38724.0,0.0,4.0
1138,16766.0,38725.0,0.0,6.0
1139,15730.0,22514.0,0.0,2.0
1140,21613.0,38727.0,0.0,7.0
1141,1343.0,8374.0,0.0,2.0
1142,12094.0,17781.0,0.0,2.0
1143,13119.0,18130.0,0.0,2.0
1144,13932.0,35900.0,0.0,2.0
1145,14525.0,16822.0,0.0,2.0
1146,1457.0,10398.0,0.0,2.0
1147,3732.0,5721.0,0.0,2.0
1148,6604.0,38736.0,0.0,3.0
1149,14776.0,38737.0,0.0,4.0
1150,18609.0,38731.0,0.0,3.0
1151,31606.0,38732.0,0.0,3.0
1152,1589.0,5862.0,0.0,2.0
1153,3091.0,20949.0,0.0,2.0
1154,4983.0,10156.0,0.0,2.0
1155,2557.0,19259.0,0.0,2.0
1156,2581.0,6102.0,0.0,2.0
1157,2711.0,15111.0,0.0,2.0
1158,2904.0,17044.0,0.0,2.0
1159,13672.0,33493.0,0.0,2.0
1160,14919.0,19049.0,0.0,2.0
1161,28311.0,38746.0,0.0,3.0
1162,535.0,13984.0,0.0,2.0
1163,563.0,17344.0,0.0,2.0
1164,1827.0,5880.0,0.0,2.0
1165,19161.0,38753.0,0.0,3.0
1166,12402.0,38735.0,0.0,3.0
1167,11354.0,30153.0,0.0,2.0
1168,3269.0,29198.0,0.0,2.0
1169,3996.0,9613.0,0.0,2.0
1170,9481.0,9888.0,0.0,2.0
1171,16105.0,38758.0,0.0,3.0
1172,14357.0,38759.0,0.0,3.0
1173,1867.0,5072.0,0.0,2.0
1174,3290.0,12673.0,0.0,2.0
1175,3399.0,17978.0,0.0,2.0
1176,3627.0,8085.0,0.0,2.0
1177,4394.0,27593.0,0.0,2.0
1178,28371.0,38762.0,0.0,3.0
1179,6346.0,23524.0,0.0,2.0
1180,7194.0,19258.0,0.0,2.0
1181,11660.0,38765.0,0.0,3.0
1182,28435.0,38760.0,0.0,4.0
1183,8840.0,18291.0,0.0,2.0
1184,11274.0,22273.0,0.0,2.0
1185,33725.0,38772.0,0.0,3.0
1186,972.0,27043.0,0.0,2.0
1187,1286.0,8475.0,0.0,2.0
1188,5693.0,22658.0,0.0,2.0
1189,1967.0,4653.0,0.0,2.0
1190,23006.0,35282.0,0.0,2.0
1191,34750.0,38505.0,0.0,3.0
1192,17995.0,20411.0,0.0,2.0
1193,11464.0,37589.0,0.0,3.0
1194,9504.0,25575.0,0.0,2.0
1195,13488.0,13842.0,0.0,2.0
1196,19004.0,38784.0,0.0,3.0
1197,14569.0,26452.0,0.0,2.0
1198,16028.0,38301.0,0.0,3.0
1199,35499.0,38787.0,0.0,4.0
1200,6997.0,8798.0,0.0,2.0
1201,14019.0,38789.0,0.0,3.0
1202,3514.0,4306.0,0.0,2.0
1203,10246.0,38791.0,0.0,3.0
1204,11843.0,38792.0,0.0,4.0
1205,5991.0,18685.0,0.0,2.0
1206,8642.0,12571.0,0.0,2.0
1207,15013.0,38795.0,0.0,3.0
1208,27548.0,38763.0,0.0,3.0
1209,21470.0,38796.0,0.0,4.0
1210,766.0,830.0,0.0,2.0
1211,3462.0,38799.0,0.0,3.0
1212,27077.0,38800.0,0.0,4.0
1213,5827.0,20958.0,0.0,2.0
1214,19672.0,26143.0,0.0,2.0
1215,35039.0,38798.0,0.0,5.0
1216,1485.0,5603.0,0.0,2.0
1217,2887.0,16155.0,0.0,2.0
1218,26909.0,38803.0,0.0,3.0
1219,1161.0,6895.0,0.0,2.0
1220,2532.0,17336.0,0.0,2.0
1221,4986.0,13041.0,0.0,2.0
1222,11831.0,16615.0,0.0,2.0
1223,5878.0,24178.0,0.0,2.0
1224,1454.0,12644.0,0.0,2.0
1225,20240.0,38813.0,0.0,3.0
1226,10705.0,32534.0,0.0,2.0
1227,12862.0,22373.0,0.0,2.0
1228,661.0,15978.0,0.0,2.0
1229,21754.0,35489.0,0.0,2.0
1230,4234.0,11801.0,0.0,2.0
1231,7614.0,37692.0,0.0,3.0
1232,14436.0,38820.0,0.0,4.0
1233,18592.0,38821.0,0.0,5.0
1234,20783.0,38822.0,0.0,6.0
1235,23902.0,38823.0,0.0,7.0
1236,4042.0,21981.0,0.0,2.0
1237,2214.0,2661.0,0.0,2.0
1238,2436.0,15631.0,0.0,2.0
1239,11326.0,37686.0,0.0,3.0
1240,749.0,19171.0,0.0,2.0
1241,3318.0,13564.0,0.0,2.0
1242,17012.0,31979.0,0.0,2.0
1243,14693.0,25181.0,0.0,2.0
1244,31694.0,38770.0,0.0,4.0
1245,24621.0,33008.0,0.0,2.0
1246,24657.0,28828.0,0.0,2.0
1247,27809.0,38832.0,0.0,3.0
1248,28739.0,38836.0,0.0,4.0
1249,30462.0,38837.0,0.0,5.0
1250,34342.0,38835.0,0.0,3.0
1251,31989.0,38838.0,0.0,6.0
1252,449.0,3915.0,0.0,2.0
1253,2168.0,21954.0,0.0,2.0
1254,2742.0,3181.0,0.0,2.0
1255,3007.0,16098.0,0.0,2.0
1256,10192.0,38843.0,0.0,3.0
1257,3400.0,4873.0,0.0,2.0
1258,10599.0,38841.0,0.0,3.0
1259,9122.0,38846.0,0.0,3.0
1260,5060.0,6612.0,0.0,2.0
1261,6025.0,7306.0,0.0,2.0
1262,23612.0,38849.0,0.0,3.0
1263,25246.0,38850.0,0.0,3.0
1264,9316.0,37639.0,0.0,3.0
1265,8402.0,11277.0,0.0,2.0
1266,10181.0,38848.0,0.0,4.0
1267,12282.0,12498.0,0.0,2.0
1268,16541.0,38856.0,0.0,3.0
1269,35632.0,38818.0,0.0,3.0
1270,712.0,2368.0,0.0,2.0
1271,15151.0,38342.0,0.0,4.0
1272,22752.0,29699.0,0.0,2.0
1273,14792.0,23248.0,0.0,2.0
1274,16631.0,38860.0,0.0,5.0
1275,32068.0,38863.0,0.0,6.0
1276,27168.0,37634.0,0.0,3.0
1277,6689.0,23483.0,0.0,2.0
1278,15534.0,16106.0,0.0,2.0
1279,20408.0,38867.0,0.0,3.0
1280,3365.0,8663.0,0.0,2.0
1281,23241.0,38868.0,0.0,4.0
1282,875.0,14398.0,0.0,2.0
1283,2286.0,20747.0,0.0,2.0
1284,13581.0,33476.0,0.0,2.0
1285,19533.0,38192.0,0.0,4.0
1286,22740.0,38874.0,0.0,5.0
1287,22770.0,38875.0,0.0,6.0
1288,23540.0,38876.0,0.0,7.0
1289,30832.0,38877.0,0.0,8.0
1290,15911.0,34001.0,0.0,2.0
1291,16399.0,17227.0,0.0,2.0
1292,2822.0,17719.0,0.0,2.0
1293,6318.0,26127.0,0.0,2.0
1294,4013.0,8722.0,0.0,2.0
1295,13827.0,38883.0,0.0,3.0
1296,10837.0,21133.0,0.0,2.0
1297,11554.0,20392.0,0.0,2.0
1298,12078.0,19400.0,0.0,2.0
1299,12612.0,24105.0,0.0,2.0
1300,13336.0,25581.0,0.0,2.0
1301,14899.0,38884.0,0.0,4.0
1302,13158.0,15024.0,0.0,2.0
1303,4242.0,10850.0,0.0,2.0
1304,8110.0,11091.0,0.0,2.0
1305,15356.0,38893.0,0.0,3.0
1306,5117.0,6443.0,0.0,2.0
1307,9535.0,38895.0,0.0,3.0
1308,7093.0,15893.0,0.0,2.0
1309,16696.0,38894.0,0.0,4.0
1310,15445.0,19890.0,0.0,2.0
1311,28780.0,37619.0,0.0,3.0
1312,2524.0,37866.0,0.0,3.0
1313,711.0,1676.0,0.0,2.0
1314,1345.0,11067.0,0.0,2.0
1315,1595.0,8279.0,0.0,2.0
1316,4445.0,38902.0,0.0,3.0
1317,2004.0,5999.0,0.0,2.0
1318,8609.0,38901.0,0.0,4.0
1319,4542.0,7930.0,0.0,2.0
1320,6544.0,17884.0,0.0,2.0
1321,21134.0,38908.0,0.0,3.0
1322,13903.0,17074.0,0.0,2.0
1323,23705.0,37607.0,0.0,3.0
1324,25320.0,38899.0,0.0,3.0
1325,3378.0,31180.0,0.0,2.0
1326,15260.0,38904.0,0.0,3.0
1327,9444.0,15520.0,0.0,2.0
1328,14376.0,37602.0,0.0,3.0
1329,28085.0,38917.0,0.0,4.0
1330,28038.0,38915.0,0.0,4.0
1331,30296.0,38916.0,0.0,3.0
1332,22019.0,26245.0,0.0,2.0
1333,23641.0,37614.0,0.0,3.0
1334,31835.0,38922.0,0.0,4.0
1335,24330.0,33939.0,0.0,2.0
1336,765.0,7508.0,0.0,2.0
1337,25490.0,37590.0,0.0,3.0
1338,2441.0,34546.0,0.0,2.0
1339,9113.0,9856.0,0.0,2.0
1340,10620.0,38928.0,0.0,3.0
1341,14909.0,38929.0,0.0,4.0
1342,24038.0,37615.0,0.0,4.0
1343,22149.0,38905.0,0.0,4.0
1344,8318.0,38925.0,0.0,3.0
1345,25938.0,38926.0,0.0,4.0
1346,26841.0,38889.0,0.0,3.0
1347,26765.0,37618.0,0.0,3.0
1348,26206.0,38934.0,0.0,5.0
1349,5973.0,17099.0,0.0,2.0
1350,9705.0,23714.0,0.0,2.0
1351,13522.0,15238.0,0.0,2.0
1352,33817.0,38921.0,0.0,3.0
1353,2194.0,8940.0,0.0,2.0
1354,6642.0,7659.0,0.0,2.0
1355,12788.0,38943.0,0.0,3.0
1356,32967.0,38935.0,0.0,4.0
1357,4074.0,15754.0,0.0,2.0
1358,10307.0,38907.0,0.0,5.0
1359,14276.0,38947.0,0.0,6.0
1360,12126.0,12509.0,0.0,2.0
1361,8669.0,9772.0,0.0,2.0
1362,27997.0,38950.0,0.0,3.0
1363,13173.0,38903.0,0.0,3.0
1364,7963.0,12977.0,0.0,2.0
1365,15936.0,37633.0,0.0,3.0
1366,26181.0,38953.0,0.0,3.0
1367,13142.0,14429.0,0.0,2.0
1368,33072.0,38956.0,0.0,3.0
1369,14827.0,20010.0,0.0,2.0
1370,16596.0,38954.0,0.0,4.0
1371,34932.0,37627.0,0.0,5.0
1372,7016.0,8742.0,0.0,2.0
1373,10301.0,38961.0,0.0,3.0
1374,10016.0,17886.0,0.0,2.0
1375,9197.0,37873.0,0.0,4.0
1376,16261.0,38964.0,0.0,5.0
1377,10978.0,20128.0,0.0,2.0
1378,30582.0,38251.0,0.0,4.0
1379,3523.0,9816.0,0.0,2.0
1380,615.0,32543.0,0.0,2.0
1381,9515.0,37638.0,0.0,3.0
1382,22698.0,23755.0,0.0,2.0
1383,23189.0,27617.0,0.0,2.0
1384,1666.0,23724.0,0.0,2.0
1385,24148.0,38854.0,0.0,3.0
1386,21756.0,26948.0,0.0,2.0
